8717,1461563,634390,buy,1717077051,1,珠海,moto,0,0
6655,592345,4170419,buy,1716785953,0,广州,OPPO,0,0
7877,2041336,2988293,cart,1717162617,1,珠海,moto,0,0
3235,4478911,2892802,cart,1717091716,0,广州,OPPO,0,0
8655,4078238,837488,cart,1717373701,0,佛山,HUAWEI,0,0
4538,3761497,4145813,cart,1717457594,1,珠海,moto,0,0
3235,4478911,2892802,pv,1717201023,0,广州,OPPO,0,0
1593,4024387,245312,buy,1717344502,0,苏州,联想,0,0
6510,1016930,3496816,pv,1717435182,1,北京,三星,0,0
3235,4478911,2892802,pv,1717238426,0,广州,OPPO,0,0
10563,3730132,4082111,pv,1717283549,0,佛山,HUAWEI,0,0
4131,4217623,1575622,cart,1717233915,0,佛山,HUAWEI,0,0
10339,4920317,3924783,pv,1716778900,0,广州,OPPO,0,0
3235,4478911,2892802,pv,1717046104,0,广州,OPPO,0,0
3235,4478911,2892802,cart,1717448024,0,广州,OPPO,0,0
10603,1107250,151648,cart,1717034380,0,广州,OPPO,0,0
3235,4478911,2892802,pv,1717155466,0,广州,OPPO,0,0
4533,625946,3607361,pv,1717391879,0,上海,魅族,0,0
6804,4064326,2355072,cart,1717408719,1,深圳,小米,0,0
10603,1107250,151648,pv,1717236657,0,广州,OPPO,0,0
4538,3761497,4145813,buy,1717358552,1,珠海,moto,0,0
1898,242681,3607361,cart,1717060430,1,南京,vivo,0,0
8048,4831712,4756105,pv,1717094005,1,南京,vivo,0,0
1337,3788297,4801426,pv,1717498971,0,南宁,荣耀,0,0
5869,367538,149192,cart,1717120916,0,成都,Redmi,0,0
9089,4565339,2419959,cart,1717333229,0,南宁,荣耀,0,0
3235,4478911,2892802,buy,1717160932,0,广州,OPPO,0,0
4924,1654999,3607361,cart,1717224781,1,武汉,iPhone,0,0
624,3808004,4181361,buy,1717042391,1,深圳,小米,0,0
304,4365847,4672807,cart,1717205564,1,武汉,iPhone,0,0
6804,4064326,2355072,pv,1717681014,1,深圳,小米,0,0
4054,2042627,4145813,buy,1717369755,1,武汉,iPhone,0,0
3235,4478911,2892802,pv,1717033650,0,广州,OPPO,0,0
10415,3619936,411153,pv,1717347869,0,南宁,荣耀,0,0
1891,953246,4301450,pv,1717416745,0,广州,OPPO,0,0
8044,970984,4170419,buy,1717388650,1,武汉,iPhone,0,0
9288,4218762,1464116,pv,1717259498,1,深圳,小米,0,0
10924,4473982,2865017,cart,1717289873,1,武汉,iPhone,0,0
8179,2460075,3002561,pv,1717172834,0,广州,OPPO,0,0
3235,4478911,2892802,pv,1717220567,0,广州,OPPO,0,0
10830,3769173,982926,cart,1717213981,1,北京,三星,0,0
2680,461704,4756105,cart,1716894249,0,南宁,荣耀,0,0
8934,5134667,55312,cart,1716763158,1,珠海,moto,0,0
3235,4478911,2892802,buy,1717148747,0,广州,OPPO,0,0
7795,4214498,411153,buy,1716927974,0,广州,OPPO,0,0
3045,2028890,4924053,pv,1716960878,0,上海,魅族,0,0
10431,3330594,928449,pv,1717440478,0,佛山,HUAWEI,0,0
3982,1923124,4261392,buy,1717329121,1,杭州,一加,12.4,3
10563,3730132,4082111,cart,1717113534,0,佛山,HUAWEI,0,0
937,2103063,4145813,cart,1717496545,0,成都,Redmi,0,0
10857,2179205,3962843,pv,1717222495,0,苏州,联想,0,0
8402,3898732,2520771,buy,1717163953,1,珠海,moto,0,0
4533,625946,3607361,cart,1717298218,0,上海,魅族,0,0
6255,2766934,4018452,pv,1717068749,0,佛山,HUAWEI,0,0
3235,4478911,2892802,pv,1717134875,0,广州,OPPO,0,0
6804,4064326,2355072,pv,1717526392,1,深圳,小米,0,0
4538,3761497,4145813,buy,1717436486,1,珠海,moto,0,0
2906,3380740,1851156,cart,1716877970,0,南宁,荣耀,0,0
8829,4278291,2736436,cart,1717254861,1,珠海,moto,0,0
9880,1016793,1320293,pv,1717432118,0,南宁,荣耀,0,0
3235,4478911,2892802,cart,1717082993,0,广州,OPPO,0,0
5552,4060236,2096639,pv,1717153660,0,南宁,荣耀,0,0
6708,4891552,1213320,cart,1717139551,1,深圳,小米,0,0
10830,3769173,982926,pv,1717171578,1,北京,三星,0,0
4621,148571,4170829,pv,1716977605,0,成都,Redmi,0,0
8962,316244,3604509,buy,1716942722,1,珠海,moto,0,0
4466,5149262,2096639,cart,1717658627,0,南宁,荣耀,0,0
10563,3730132,4082111,pv,1717276258,0,佛山,HUAWEI,0,0
3235,4478911,2892802,cart,1717104401,0,广州,OPPO,0,0
4538,3761497,4145813,buy,1717301148,1,珠海,moto,0,0
3235,4478911,2892802,cart,1717393215,0,广州,OPPO,0,0
4131,4217623,1575622,buy,1717339616,0,佛山,HUAWEI,0,0
5338,719816,2520377,pv,1717594058,1,南京,vivo,0,0
9271,3346194,1789614,cart,1717122185,0,广州,OPPO,0,0
6093,576732,982926,buy,1717500433,0,上海,魅族,0,0
3235,4478911,2892802,pv,1717305541,0,广州,OPPO,0,0
9288,4218762,1464116,buy,1717063695,1,深圳,小米,0,0
6804,4064326,2355072,cart,1717395882,1,深圳,小米,0,0
3235,4478911,2892802,cart,1717426575,0,广州,OPPO,0,0
4538,3761497,4145813,cart,1717370284,1,珠海,moto,0,0
3235,4478911,2892802,buy,1717468970,0,广州,OPPO,0,0
6145,4240984,120033,buy,1717414552,0,成都,Redmi,0,0
1332,252043,2355072,cart,1717359646,1,深圳,小米,0,0
1343,3166069,982926,buy,1717056715,0,南宁,荣耀,0,0
1430,2746577,903809,pv,1716927503,1,珠海,moto,0,0
9228,1965219,1575622,pv,1717325808,1,深圳,小米,0,0
5338,719816,2520377,buy,1717583941,1,南京,vivo,0,0
2669,4409185,800581,pv,1717217774,1,珠海,moto,0,0
857,3794789,1575622,pv,1717225315,0,南宁,荣耀,0,0
5438,3797157,2465336,pv,1717507248,1,南京,vivo,0,0
3235,4478911,2892802,pv,1717099248,0,广州,OPPO,0,0
6804,4064326,2355072,cart,1717376371,1,深圳,小米,0,0
8338,4742037,1582197,pv,1716995415,1,南京,vivo,0,0
10871,3922952,1879194,buy,1717368767,0,南宁,荣耀,0,0
5536,2723768,4145813,cart,1716963955,0,南宁,荣耀,0,0
2006,599543,2520377,buy,1717222313,0,南宁,荣耀,0,0
6804,4064326,2355072,pv,1717684450,1,深圳,小米,0,0
6804,4064326,2355072,buy,1717420239,1,深圳,小米,0,0
8354,942897,1376358,pv,1717197678,1,武汉,iPhone,0,0
5462,312909,4217906,pv,1717654106,1,珠海,moto,0,0
4538,3761497,4145813,pv,1717109204,1,珠海,moto,0,0
3982,1923124,4261392,cart,1717102099,1,杭州,一加,12.4,3
3235,4478911,2892802,pv,1717412312,0,广州,OPPO,0,0
10830,3769173,982926,pv,1717371151,1,北京,三星,0,0
6731,171217,4217906,pv,1717037083,0,南宁,荣耀,0,0
2990,5025582,2096639,pv,1717401194,0,南宁,荣耀,0,0
3235,4478911,2892802,buy,1717305799,0,广州,OPPO,0,0
6788,558297,2520771,pv,1717488442,1,南京,vivo,0,0
7160,4920036,4069500,buy,1716820955,0,南宁,荣耀,0,0
5536,2723768,4145813,cart,1717034714,0,南宁,荣耀,0,0
7481,3581439,2520377,pv,1717106821,0,南宁,荣耀,0,0
3135,492677,3807763,cart,1717228859,0,佛山,HUAWEI,0,0
7738,3184141,2920476,cart,1716927918,1,南京,vivo,0,0
4743,5124887,1879194,buy,1716959749,0,佛山,HUAWEI,0,0
10704,168537,4444302,buy,1717641870,1,深圳,小米,0,0
3235,4478911,2892802,pv,1717326686,0,广州,OPPO,0,0
10738,3775595,982926,cart,1717392697,1,南京,vivo,0,0
2181,4714261,3738615,buy,1717680997,0,上海,魅族,0,0
1922,3841292,4357323,pv,1717039807,0,南宁,荣耀,0,0
10871,3922952,1879194,pv,1717031165,0,南宁,荣耀,0,0
4990,1067172,375240,buy,1717266544,1,杭州,一加,17.2,2
1796,36254,3607361,pv,1717247164,0,南宁,荣耀,0,0
10563,3730132,4082111,cart,1717209721,0,佛山,HUAWEI,0,0
9456,588969,4339722,pv,1717132210,1,深圳,小米,0,0
10563,3730132,4082111,buy,1717211277,0,佛山,HUAWEI,0,0
8179,2460075,3002561,pv,1717156355,0,广州,OPPO,0,0
10563,3730132,4082111,buy,1717092711,0,佛山,HUAWEI,0,0
1109,758847,3645362,pv,1717150556,0,上海,魅族,0,0
651,1665234,4719814,cart,1717015305,0,佛山,HUAWEI,0,0
4538,3761497,4145813,pv,1717521497,1,珠海,moto,0,0
6804,4064326,2355072,pv,1717601074,1,深圳,小米,0,0
3235,4478911,2892802,buy,1717455698,0,广州,OPPO,0,0
3235,4478911,2892802,pv,1717139107,0,广州,OPPO,0,0
10563,3730132,4082111,cart,1717362645,0,佛山,HUAWEI,0,0
4743,5124887,1879194,buy,1717207415,0,佛山,HUAWEI,0,0
3235,4478911,2892802,pv,1717368411,0,广州,OPPO,0,0
2006,599543,2520377,pv,1717287494,0,南宁,荣耀,0,0
2001,1601350,4719814,cart,1717136295,0,苏州,联想,0,0
3982,1923124,4261392,pv,1717479027,1,杭州,一加,12.4,3
5536,2723768,4145813,pv,1717306436,0,南宁,荣耀,0,0
511,4484356,4576874,pv,1717170487,0,广州,OPPO,0,0
3982,1923124,4261392,cart,1717173651,1,杭州,一加,12.4,3
1157,311235,1792277,pv,1717425124,1,珠海,moto,0,0
3982,1923124,4261392,buy,1717073563,1,杭州,一加,12.4,3
8985,3074804,4284875,buy,1717273898,0,苏州,联想,0,0
7774,1299327,2880419,cart,1717142286,1,武汉,iPhone,0,0
609,141562,4197505,pv,1717141981,0,苏州,联想,0,0
3098,406574,1881956,buy,1717169559,1,南京,vivo,0,0
3235,4478911,2892802,cart,1717467645,0,广州,OPPO,0,0
3235,4478911,2892802,buy,1716967515,0,广州,OPPO,0,0
4990,1067172,375240,pv,1717254837,1,杭州,一加,17.2,2
5536,2723768,4145813,cart,1717137475,0,南宁,荣耀,0,0
3235,4478911,2892802,cart,1717125226,0,广州,OPPO,0,0
5536,2723768,4145813,cart,1717312997,0,南宁,荣耀,0,0
4538,3761497,4145813,pv,1717193722,1,珠海,moto,0,0
2766,1857823,2228184,cart,1717262660,1,北京,三星,0,0
6804,4064326,2355072,pv,1717716342,1,深圳,小米,0,0
4131,4217623,1575622,pv,1717089687,0,佛山,HUAWEI,0,0
7854,684867,1879194,pv,1717151518,1,武汉,iPhone,0,0
2006,599543,2520377,cart,1716998717,0,南宁,荣耀,0,0
6804,4064326,2355072,pv,1717405728,1,深圳,小米,0,0
3235,4478911,2892802,pv,1717447807,0,广州,OPPO,0,0
4538,3761497,4145813,pv,1717358072,1,珠海,moto,0,0
8258,2642113,941706,buy,1717141009,1,南京,vivo,0,0
10871,3922952,1879194,pv,1717372137,0,南宁,荣耀,0,0
6804,4064326,2355072,pv,1717527003,1,深圳,小米,0,0
1244,2849182,883960,cart,1717212824,1,武汉,iPhone,0,0
4533,625946,3607361,buy,1717454049,0,上海,魅族,0,0
6804,4064326,2355072,cart,1717342854,1,深圳,小米,0,0
3235,4478911,2892802,buy,1717127045,0,广州,OPPO,0,0
3235,4478911,2892802,pv,1717392146,0,广州,OPPO,0,0
651,1665234,4719814,buy,1717001221,0,佛山,HUAWEI,0,0
6853,157970,4558987,pv,1717328723,0,成都,Redmi,0,0
9960,2334734,2520377,pv,1717393334,1,深圳,小米,0,0
3235,4478911,2892802,cart,1717354105,0,广州,OPPO,0,0
6804,4064326,2355072,buy,1717656520,1,深圳,小米,0,0
8602,5125874,1029459,pv,1717506945,1,杭州,一加,0,0
5326,4402396,1929875,buy,1716998607,1,杭州,一加,0,0
3449,215229,2355072,pv,1717203782,0,南宁,荣耀,0,0
3235,4478911,2892802,buy,1717254483,0,广州,OPPO,0,0
8544,533526,4148053,pv,1717156390,1,深圳,小米,0,0
5536,2723768,4145813,pv,1717256261,0,南宁,荣耀,0,0
1382,446792,2735466,pv,1717719107,0,南宁,荣耀,0,0
10002,602803,511680,pv,1716811097,1,北京,三星,0,0
3235,4478911,2892802,buy,1717178952,0,广州,OPPO,0,0
6476,564013,982926,cart,1717467306,0,南宁,荣耀,0,0
6761,2727315,2735466,pv,1717106501,0,南宁,荣耀,0,0
10139,1163142,5030562,buy,1717392995,0,南宁,荣耀,0,0
3235,4478911,2892802,pv,1717116800,0,广州,OPPO,0,0
5536,2723768,4145813,buy,1717052408,0,南宁,荣耀,0,0
4533,625946,3607361,pv,1717112936,0,上海,魅族,0,0
3235,4478911,2892802,pv,1717407982,0,广州,OPPO,0,0
3235,4478911,2892802,buy,1717375976,0,广州,OPPO,0,0
9456,588969,4339722,buy,1717486818,1,深圳,小米,0,0
4082,529908,3253210,pv,1717389814,0,南宁,荣耀,0,0
10554,4146103,3738615,pv,1717295967,1,武汉,iPhone,0,0
6804,4064326,2355072,pv,1717460289,1,深圳,小米,0,0
923,3851043,235534,pv,1717526825,0,南宁,荣耀,0,0
8367,3722607,982926,buy,1717613621,1,珠海,moto,0,0
4856,4821237,2945933,cart,1717571999,0,南宁,荣耀,0,0
7225,1504045,3697561,pv,1717166895,0,成都,Redmi,0,0
6804,4064326,2355072,cart,1717713092,1,深圳,小米,0,0
4924,4480214,2465336,cart,1717580004,1,武汉,iPhone,0,0
3235,4478911,2892802,cart,1717007151,0,广州,OPPO,0,0
6804,4064326,2355072,cart,1717290318,1,深圳,小米,0,0
3235,4478911,2892802,pv,1717305264,0,广州,OPPO,0,0
2006,599543,2520377,cart,1717450450,0,南宁,荣耀,0,0
8940,2157732,2169876,cart,1717224910,1,深圳,小米,0,0
4538,3761497,4145813,pv,1717473120,1,珠海,moto,0,0
10415,3619936,411153,buy,1717302229,0,南宁,荣耀,0,0
7877,2041336,2988293,buy,1716950879,1,珠海,moto,0,0
6804,4064326,2355072,pv,1717651315,1,深圳,小米,0,0
9166,3206830,2970453,pv,1717183834,1,杭州,一加,0,0
3235,4478911,2892802,pv,1717243164,0,广州,OPPO,0,0
2177,4396869,2693696,pv,1716985989,0,南宁,荣耀,0,0
2679,1044710,3158249,pv,1717287452,0,佛山,HUAWEI,0,0
9456,588969,4339722,cart,1717243138,1,深圳,小米,0,0
833,3206472,1817004,buy,1717235098,0,南宁,荣耀,0,0
3235,4478911,2892802,pv,1717429126,0,广州,OPPO,0,0
10723,1004904,3607361,cart,1717080674,0,广州,OPPO,0,0
8602,5125874,1029459,pv,1717005544,1,杭州,一加,0,0
3235,4478911,2892802,pv,1717087351,0,广州,OPPO,0,0
9285,2270377,79451,pv,1717185356,0,上海,魅族,0,0
6804,4064326,2355072,buy,1717445519,1,深圳,小米,0,0
4451,4151116,2096639,cart,1717171472,0,南宁,荣耀,0,0
3235,4478911,2892802,pv,1717054097,0,广州,OPPO,0,0
7467,1773506,1488813,pv,1717223728,0,佛山,HUAWEI,0,0
10735,1096237,3738615,pv,1717400632,0,广州,OPPO,0,0
3235,4478911,2892802,buy,1717158370,0,广州,OPPO,0,0
4866,4153578,2087597,pv,1717162526,1,北京,三星,0,0
730,488682,2465336,buy,1717299968,1,珠海,moto,0,0
763,413783,5071267,pv,1716902266,0,广州,OPPO,78.3,3
3449,215229,2355072,buy,1717084894,0,南宁,荣耀,0,0
5975,4244533,4580532,pv,1717140200,0,南宁,荣耀,0,0
4533,625946,3607361,cart,1717156312,0,上海,魅族,0,0
10554,4146103,3738615,buy,1716843664,1,武汉,iPhone,0,0
781,3867590,3844144,pv,1717201660,0,成都,Redmi,0,0
9456,588969,4339722,cart,1717144309,1,深圳,小米,0,0
9456,588969,4339722,pv,1717522928,1,深圳,小米,0,0
8790,4755342,3776866,cart,1717083167,1,北京,三星,0,0
10603,1107250,151648,pv,1716897472,0,广州,OPPO,0,0
3235,4478911,2892802,cart,1717245963,0,广州,OPPO,0,0
4538,3761497,4145813,cart,1717209636,1,珠海,moto,0,0
5514,2068237,2529187,pv,1716882381,1,武汉,iPhone,0,0
2672,1219198,4145813,buy,1717099493,0,南宁,荣耀,0,0
8544,533526,4148053,cart,1717494168,1,深圳,小米,0,0
10563,3730132,4082111,cart,1717227600,0,佛山,HUAWEI,0,0
9196,3217005,267209,cart,1717094029,0,南宁,荣耀,0,0
8179,2460075,3002561,cart,1717225024,0,广州,OPPO,0,0
10139,1163142,5030562,buy,1717411330,0,南宁,荣耀,0,0
3235,4478911,2892802,cart,1717019569,0,广州,OPPO,0,0
5326,2202090,3158249,buy,1717136038,1,杭州,一加,0,0
6711,2021020,883960,cart,1717485089,0,佛山,HUAWEI,0,0
5536,2723768,4145813,buy,1716861870,0,南宁,荣耀,0,0
4804,1138244,3607361,cart,1716931609,1,珠海,moto,0,0
2216,1535935,154040,buy,1717346023,0,南宁,荣耀,0,0
2113,303162,3776866,buy,1716977508,0,成都,Redmi,0,0
4131,4217623,1575622,pv,1717043898,0,佛山,HUAWEI,0,0
3235,4478911,2892802,pv,1717180041,0,广州,OPPO,0,0
5536,2723768,4145813,cart,1717067286,0,南宁,荣耀,0,0
8940,2157732,2169876,cart,1717380761,1,深圳,小米,0,0
3717,1880991,3844144,buy,1717196363,0,上海,魅族,0,0
8602,5125874,1029459,buy,1717284562,1,杭州,一加,0,0
4743,5124887,1879194,cart,1716967687,0,佛山,HUAWEI,0,0
10999,5067204,3138705,cart,1717108264,1,珠海,moto,0,0
3235,4478911,2892802,cart,1717240534,0,广州,OPPO,0,0
5916,1884210,1859277,cart,1717364856,1,深圳,小米,0,0
1343,3166069,982926,cart,1717262970,0,南宁,荣耀,0,0
4645,3150007,1239912,cart,1717374702,0,成都,Redmi,0,0
5070,2743680,1379146,pv,1717574238,1,珠海,moto,0,0
6804,4064326,2355072,cart,1717242543,1,深圳,小米,0,0
3235,4478911,2892802,cart,1717339116,0,广州,OPPO,0,0
2391,641879,3645362,pv,1716888819,0,佛山,HUAWEI,0,0
6804,4064326,2355072,buy,1717589157,1,深圳,小米,0,0
3235,4478911,2892802,cart,1716991796,0,广州,OPPO,0,0
3235,4478911,2892802,buy,1717199602,0,广州,OPPO,0,0
4990,1067172,375240,buy,1717078091,1,杭州,一加,17.2,2
3235,4478911,2892802,cart,1717379823,0,广州,OPPO,0,0
3982,1923124,4261392,cart,1717513846,1,杭州,一加,12.4,3
3766,4718003,3004853,cart,1717668347,1,杭州,一加,0,0
4538,3761497,4145813,pv,1717026858,1,珠海,moto,0,0
3235,4478911,2892802,pv,1717051039,0,广州,OPPO,0,0
8044,970984,4170419,cart,1717306986,1,武汉,iPhone,0,0
10563,3730132,4082111,pv,1717022169,0,佛山,HUAWEI,0,0
6804,4064326,2355072,buy,1717349137,1,深圳,小米,0,0
10871,3922952,1879194,pv,1717056319,0,南宁,荣耀,0,0
3235,4478911,2892802,cart,1717405737,0,广州,OPPO,0,0
3235,4478911,2892802,pv,1717436827,0,广州,OPPO,0,0
7373,4535869,1167279,pv,1717267245,1,珠海,moto,0,0
8179,2460075,3002561,pv,1717333693,0,广州,OPPO,0,0
5536,2723768,4145813,buy,1716924640,0,南宁,荣耀,0,0
3235,4478911,2892802,buy,1717285342,0,广州,OPPO,0,0
3235,4478911,2892802,pv,1717029853,0,广州,OPPO,0,0
4538,3761497,4145813,pv,1717334045,1,珠海,moto,0,0
3235,4478911,2892802,pv,1717151311,0,广州,OPPO,0,0
4924,4480214,2465336,cart,1717506747,1,武汉,iPhone,0,0
3235,4478911,2892802,buy,1717419631,0,广州,OPPO,0,0
3235,4478911,2892802,pv,1717301250,0,广州,OPPO,0,0
6369,1318396,1879194,buy,1717222375,0,苏州,联想,0,0
5536,2723768,4145813,cart,1717035797,0,南宁,荣耀,0,0
1162,2161195,1567637,buy,1717048264,1,杭州,一加,0,0
8912,4558800,4145813,pv,1717206487,0,南宁,荣耀,0,0
3235,4478911,2892802,cart,1717130362,0,广州,OPPO,0,0
4538,3761497,4145813,pv,1717524558,1,珠海,moto,0,0
1404,1709587,672001,buy,1717353123,1,深圳,小米,0,0
2089,4748126,1973012,pv,1717194060,0,成都,Redmi,12.6,3
9762,4121475,4756105,pv,1717201804,1,北京,三星,0,0
4990,1067172,375240,buy,1717155720,1,杭州,一加,17.2,2
10563,3730132,4082111,buy,1717299671,0,佛山,HUAWEI,0,0
3235,4478911,2892802,cart,1717439893,0,广州,OPPO,0,0
8602,5125874,1029459,pv,1717259582,1,杭州,一加,0,0
3235,4478911,2892802,pv,1717131777,0,广州,OPPO,0,0
6093,576732,982926,pv,1717486832,0,上海,魅族,0,0
3235,4478911,2892802,buy,1717192049,0,广州,OPPO,0,0
2669,4409185,800581,pv,1717374414,1,珠海,moto,0,0
9027,3198062,1386805,pv,1717558116,0,佛山,HUAWEI,6.2,4
772,1100128,223690,cart,1717233325,1,珠海,moto,0,0
4303,1497171,2735466,buy,1717584249,0,广州,OPPO,0,0
10563,3730132,4082111,cart,1716896679,0,佛山,HUAWEI,0,0
6804,4064326,2355072,pv,1717716442,1,深圳,小米,0,0
5536,2723768,4145813,buy,1716940317,0,南宁,荣耀,0,0
10918,3272730,2520771,buy,1717114047,1,南京,vivo,0,0
9288,4218762,1464116,pv,1717106099,1,深圳,小米,0,0
562,919672,982926,cart,1717595487,1,珠海,moto,0,0
4533,625946,3607361,pv,1717287558,0,上海,魅族,0,0
3202,1465256,3619575,pv,1717573298,1,杭州,一加,0,0
6476,564013,982926,pv,1717162052,0,南宁,荣耀,0,0
5338,719816,2520377,pv,1717497458,1,南京,vivo,0,0
3235,4478911,2892802,cart,1717318302,0,广州,OPPO,0,0
7461,1816314,886203,buy,1717074462,0,上海,魅族,0,0
10563,3730132,4082111,pv,1717086611,0,佛山,HUAWEI,0,0
3235,4478911,2892802,buy,1717281253,0,广州,OPPO,0,0
1382,446792,2735466,pv,1717338934,0,南宁,荣耀,0,0
3235,4478911,2892802,pv,1717176561,0,广州,OPPO,0,0
10563,3730132,4082111,pv,1717120796,0,佛山,HUAWEI,0,0
